id#;name;era;frq;mask;lvl;type;F;A;W;E;S;D;N;B;gold;res;sup;unr;exp;lab;fort;scale1;scale2;rit;ritrng;runit1;;runit2;;runit3;;runit4;;runit5;;sumpath;sum1;sum1name;#sum1;sum2;sum2name;#sum2;sum3;sum3name;#sum3;conj;alter;evo;const;ench;thau;blood;heal;disease;curse;horror;holyfire;holypow;scry;adventure;plains;forest;mount;waste;farm;sea;coast;swamp;deepsea;cave;unique;other
789;The Throne of Bones;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
790;The Throne of Knowledge;;12;16607;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
791;The Crystal Throne;;12;16607;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
792;The High Throne;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
793;The Throne of Law;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
794;The Throne of Zeal;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
795;The Brass Throne;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
796;The Iron Throne;;12;16607;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
797;The Silver Throne;;12;16607;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
798;The Throne of Pestilence;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
799;The Lower Throne;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
800;The Throne of Spring;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
801;The Throne of Summer;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
802;The Throne of Autumn;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
803;The Throne of Winter;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
804;The Throne of Gaia;;12;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
805;The Golden Throne;;12;16607;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
806;The Throne of Bureaucracy;;12;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
807;The Throne of Life;;12;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
808;The Throne of Death;;12;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
809;The Throne of Fortune;;12;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
810;The Throne of Misfortune;;12;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
811;The Inner Throne;;12;16607;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
812;The Outer Throne;;12;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
813;The Throne of Fire;;12;16607;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
814;The Throne of Earth;;12;16607;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
815;The Throne of Water;;12;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
816;The Throne of Air;;12;16607;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
817;The Throne of Splendour;;13;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
818;The Throne of Pantokrator;;13;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
819;The Throne of Abundance;;13;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
820;The Throne of Eternal Suffering;;13;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
821;Glowing Sands;;0;256;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
822;Sparkling Current;;0;32;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
823;Crust of Molten Sulphur;;0;256;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
824;Underwater Volcano;;0;256;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
825;Smoldering Starfish Colony;;0;32;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
826;Pond of Lava;;1;256;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
827;Steaming Stone;;1;256;1;Fire;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
828;Boiling Current;;1;32;1;Fire;1;1;;;;;;;;;;;;;;Heat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
829;Floating Rock;;0;32;1;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
830;Bubbling Fissure;;0;32;1;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
831;Foaming Waves;;1;64;1;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;
832;Island of Floating Stone;;1;32;1;Air;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
833;Scoriatic Cliffs;;2;256;1;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
834;Cavern of Underwater Ice;;0;256;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
835;Charmed Current;;0;32;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
836;Sweet Water Current;;0;32;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
837;Frozen Deeps;;0;256;1;Water;;;1;;;;;;;;;;;;;Cold;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
838;Tears of the Ancients;;1;256;2;Water;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
839;Ridge of Ice;;0;288;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Yes;;;
840;Fathoms Deep;;0;256;1;Water;;;1;;;;;;;;;;;;;Magic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
841;Maelstrom;;1;32;1;Water;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
842;Rock Crab Colony;;0;32;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
843;Underwater Stalagmite;;0;256;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
844;Ridge of Volcanic Glass;;0;256;1;Earth;;;;1;;;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
845;Meteorite Rock;;0;256;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
846;Basalt Plateau;;0;256;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
847;Mountain Underneath;;1;256;1;Earth;;;;1;;;;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
848;Fossilized Conch;;1;32;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
849;Forgotten Crevasse;;1;256;2;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
850;Submerged Labyrinth;;0;32;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
851;Displaced Tunnel;;0;256;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
852;Arcane Vent;;0;256;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
853;Shimmering Conchs;;0;32;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
854;Pearl Farm;;0;32;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
855;Eye Pebble Plain;;1;32;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
856;Abyss to the Beyond;;1;256;2;Astral;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
857;Blasphemous Presence;;1;256;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
858;Enchanted Current;;1;32;1;Astral;;;;;2;;;;;;;;;;;Magic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
859;Black Sands;;0;32;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
860;Basalt Ruins;;0;256;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
861;Submerged Catacombs;;0;32;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
862;Stale Current;;0;32;1;Death;;;;;;1;;;;;;;;;;Death;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
863;Black Coral Reef;;0;32;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
864;Field of Undead Clams;;1;32;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
865;Fields of Glowing Algae;;0;32;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
866;Giant Anemone;;0;32;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
867;Ridge of Empty Shells;;0;256;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
868;Wall of Living Kelp;;0;32;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
869;Monstrous Conch;;0;32;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
870;Living Sediment;;0;32;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
871;Lair of the Eel-King;;1;256;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
872;Breeding Ground of Eels;;1;256;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
873;Halls of the Drowned;;1;16416;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;Longdead Warrior;;;Longdead Warrior;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
874;Sunken Ship of Dread;;2;16416;2;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;2241;Damned Boatswain;x;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
875;The Wormwood Tower;;1;16386;3;Nature;;1;;;;1;1;;;;;;;;;;;;;2358;Wormwood Witch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
876;The Dusk Spiral;;1;16386;1;Nature;;;;;;1;1;;;;;;;;;;;;;2361;Black Witch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
877;Blackrose Tower;;1;16386;1;Earth;;;;;;1;1;;;;;;;;;;;;;2362;Blackrose Sorceress;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
878;The Dusk Spiral;;1;16386;1;Death;;;;;;1;1;;;;;;;;;;;;;2361;Black Witch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
879;Hoburg Holdfast;;2;16;0;Nature;;;;;;;;;;;;;;;;;;;;272;Hoburg Champion;271;Burgmeister Guard;273;Hoburg Crossbow;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;Extra units for native PD (1 per point)
880;Hoburg Settlement;;2;16;0;Nature;;;;;;;;;;;;;;;;Growth;;;;1198;Horticulturist;483;Hoburg Militia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;
881;Barbarian Warcamp;;5;14;0;Nature;;;;;;;;;;;;;;;;;;;;147;Barbarian Lord;141;Barbarian Chief;139;Barbarian;140;Barbarian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;;;;;;;;
882;Knightly Order;;5;223;0;Holy;;;;;;;;;;;;;;;;Order;;;;23;Knight Commander;22;Knight;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;Extra units for native PD (1 per point)
883;Knightly Order of the Deeps;;5;32;0;Holy;;;;;;;;;;;;;;;;Order;;;;406;Triton Commander;;Triton Knight;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;Extra units for native PD (1 per point)
884;The Halfway Inn;;1;16607;0;Astral;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
885;Ancient Ruin;;1;223;0;Nature;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nature;2223;Large Spider;x;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
886;Order of the Secret Light;;2;16607;1;Holy;;;;;1;;;;;;;;;;;;;;;;Sage;23;Knight Commander;22;Knight;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;Extra units for native PD (1 per point) (knight)
887;Order of the Undying;;2;16607;1;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Holy;;Longdead Horseman;x;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
888;Shrine of the Outcast;;1;735;1;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Holy;;Foul Spawn;;;Foul Spawn;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
889;Temple of the Spider God;;2;735;1;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Holy;;Giant Spider;x;;Large Spider;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
890;Temple of the Hidden Flame;;2;735;2;Holy;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Holy;;Will o'the Wisp;1;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
891;Temple of Flying Monkeys;;2;16607;1;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Holy;;Winged Monkey;x;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
892;The Martyr's Grave;;2;767;1;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;Yes;;domspread 1
893;Cradle of Faith;;2;767;1;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;Yes;;domspread 2
894;Pillar of Life;;2;17151;1;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;healing
895;The Prophet's Sigil;;2;767;1;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;Yes;;reveals dominion score graphs
896;Oracle's Lair;;2;767;1;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;Yes;;reveals magic score graphs
897;Mountain of Revelation;;2;4;1;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Holy;;;;Yes;;;;;;;;;reveals mundane score graphs
898;Place of Prophecy;;2;767;1;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;Yes;;reveals dominion score graphs
899;Stele of Law;;2;255;1;Holy;;;;;;;;;;;;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
900;Temple of Life and Death;;2;16607;1;Holy;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
901;Garden of Longevity;;2;16599;2;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;;Yes;;Yes;Yes;;;Yes;healing
902;Smoulderstone;;0;223;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
903;Wildfire Glade;;0;2;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
904;Caverns of Glowing Moss;;0;516;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;Yes;;
905;Glowing Crack;;1;4;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;
906;Smouldering Maze;;1;223;1;Fire;1;;;;;;;;;;;;;;;;;F;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
907;Scorched Tower;;2;16607;2;Fire;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
908;House of Embers;;2;16607;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
909;Heart of the Desert;;2;16392;3;Fire;2;;;;;;;;;;;;;;;Heat;;F;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;Yes;
910;Egg of the Phoenix;;2;223;3;Fire;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
911;House of Aratron;;2;16607;2;Fire;1;;;1;;;;;;;;;;;;;;;;551;Alchemist;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
912;Rune of Fire;;1;223;2;Fire;;;;;;;;;;;;;;;;;;F;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
913;Maze of Frozen Flames;;2;16591;2;Fire;;;;;;;;;;;;;;;;;;FW;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;;;Yes;Yes;;;Yes;
914;Devil's Furnace;;1;16607;3;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fire;;Fiery Imp;x;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
915;Copper Idol;;0;223;2;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
916;Sparkling Fields;;0;223;1;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
917;Skysplit Oak;;0;87;1;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;;Yes;;Yes;;;;;
