id#;unitname;wpn1;wpn2;wpn3;wpn4;wpn5;wpn6;wpn7;helm;armor;shield;misc;rt;lim;basecost;gmon;gcom;rsrc;sz;resz;hp;prot;mr;mor;str;att;def;prec;enc;map;ap;adx;cav;inv;ldr-n;ldr-u;ldr-m;agestrt;ageold;hand;head;body;foot;misc;path;dom;inn;F;A;W;E;S;D;N;B;H;rand1;nbr1;link1;mask1;rand2;nbr2;link2;mask2;rand3;nbr3;link3;mask3;rand4;nbr4;link4;mask4;holy;inq;mind;lifeless;undead;demon;mgcbng;stone;animal;cldbld;female;forest;mount;waste;swamp;cave;aqua;amphi;pamph;float;fly;strmfly;telep;immob;noriver;sailsz;sailmaxsz;stealth;glam;spy;assassin;patience;seduce;succubus;corrupt;rec;imm;reinc;noheal;noeat;homesick;undisc;ffight;slave;std;i-ldr;taskm;beastm;bodyg;waterbr;iceprot;invul;slash;blunt;pierce;resshck;resfire;rescold;respois;voidsan;dv;blind;aawe;awe;halt;fear;brsrk;chill;heat;fshld;bfshld;dmgrev;pcloud;plague;slime;mindslime;disbel;reform;regen;reanim;barbs;petrify;eyeloss;eth;ethtrue;deathcu;trmpl;swal;pwstrm;pwfire;pwcold;pwdark;pwchaos;pwmagic;winter;spring;summer;fall;forge;fixforge;smith;reso;heal;dishe;alch;fortune;event;insane;soulsh;reaper;tax;gem;gemgen;chaosrec;pllg;ptrl;cdef;siege;def-org;sup;unrest;popkill;research;drainres;i-resch;bloodsearch;sacr;ivylord;xbreed;pearl;pathboost;ritualrange;voidsum;her;eleg;shapechange;1shape;2shape;tmp2shape;landshape;seashape;forestshape;normalshape;unique;uniquename;special;nametype;type;class;from;sum;#sum;autosum;#autosum;batsum;#batsum;domsum;#domsum
1465;Pale One;1;;;;;;;;;1;;1;;10010;10;40;1;3;3;18;2;12;10;12;8;8;7;3;2;10;0;0;0;40;0;0;77;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Recruitment;;;;;;;;
1466;Pale One Scout;1;;;;;;;135;;1;;1;;10010;10;25;1;3;3;20;2;12;12;13;9;9;7;3;2;10;0;0;0;0;0;0;77;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;;0;1;0;;0;0;;;;0;;50;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;c;Scout;Recruitment;;;;;;;;
1467;Oracle of the Subterranean Fires;165;;;;;;;;;;;2;;10035;40;365;1;4;4;40;3;18;13;18;8;8;7;5;2;14;0;0;0;40;0;0;385;400;2;1;1;1;2;;;;1;;;3;;;;;3;100;1;1;1152;10;1;1;1152;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;10;;;;0;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;c;Mage;Recruitment;;;;;;;;
1468;Oracle of the Dead;165;;;;;;;;;;;2;;10035;40;365;1;4;4;40;3;18;13;18;8;8;7;5;2;14;0;0;0;40;0;0;385;400;2;1;1;1;2;;;;;;;3;;1;;;3;100;1;1;5120;10;1;1;5120;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;10;;;;0;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;c;Mage;Recruitment;;;;;;;;
1469;Ancient One;1;;;;;;;135;142;1;;1;;10040;50;90;1;4;4;40;3;13;12;18;9;9;7;4;2;14;0;0;0;40;0;0;132;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Recruitment;;;;;;;;
1470;Ancient Lord;18;;;;;;;135;142;;;1;;10035;45;120;1;4;4;44;3;13;14;19;10;9;7;4;2;14;0;0;0;80;0;0;132;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;c;Commander;Recruitment;;;;;;;;
1471;Pale One Captain;1;;;;;;;20;12;1;;1;;10010;10;40;1;3;3;22;2;12;12;13;10;9;7;3;2;10;0;0;0;40;0;0;77;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;c;Commander;Recruitment;;;;;;;;
1472;Pale One Soldier;1;;;;;;;20;12;1;;1;;10010;10;40;1;3;3;18;2;12;10;12;8;8;7;3;1;10;0;0;0;40;0;0;77;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Recruitment;;;;;;;;
1473;Earth Reader;7;;;;;;;;;;;1;;10010;13;80;1;2;2;10;0;14;12;9;9;9;8;3;1;10;0;0;0;40;0;0;33;50;2;1;1;1;2;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;50;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;3;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;c;Mage;Recruitment;;;;;;;;
1474;Golem Crafter;14;;;;;;;;;;;1;;10010;13;210;1;2;2;10;0;14;12;9;9;9;8;3;1;10;0;0;0;40;0;0;52;50;2;1;1;1;2;;;;1;;1;2;;;;;1;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;50;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;c;Mage;Recruitment;;;;;;;;
1475;Attendant of the Oracles;9;;;;;;;;;;;1;;10010;13;45;1;2;2;10;0;12;9;9;9;9;8;3;2;10;0;0;0;10;0;0;33;50;2;1;1;1;2;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;50;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;c;Priest;Recruitment;;;;;;;;
1476;Tomb Oracle;7;;;;;;;;;;;1;;0;0;0;1;4;4;85;1;18;18;24;10;10;7;0;3;10;0;0;0;40;80;0;462;500;2;1;1;1;2;;;;;;;3;;3;;;3;;;;;;;;;;;;;;;;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;25;25;;;0;;;;;;3;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;10;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;c;Mage;Summon;;;;;;;;
1477;Kokythiad;92;;;;;;;;;;;1;;0;0;0;1;2;2;10;0;18;10;9;10;10;10;2;2;12;0;0;0;40;0;0;783;1000;2;1;1;1;2;;;;;;3;;;3;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1;0;;0;0;;;;0;;40;0;0;0;;0;0;0;1;0;;0;0;;;;;;;;;;;;15;;;;;;;;;100;0;;;;5;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;110;c;Mage;Summon;;;;;;;;
1478;Karasu Tengu;378;419;;;;;;;5;;;1;;0;0;0;1;3;2;13;0;13;13;11;14;14;13;3;3;14;0;0;0;40;0;0;22;50;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;1;1;;;;0;;;0;0;0;;0;0;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;134;u;Unit;Summon;;;;;;;;
1479;Konoha Tengu;378;419;;;;;;;5;;;1;;0;0;0;1;3;2;12;0;14;13;11;12;12;12;3;3;10;0;0;0;40;0;0;22;50;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;1;1;;;;0;;;0;0;0;;0;0;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;134;u;Unit;Summon;;;;;;;;
1480;Dai Tengu;7;243;;;;;;;5;;;1;;0;0;0;1;3;2;12;0;17;13;11;13;13;13;3;3;10;0;0;0;80;0;0;66;50;2;1;1;1;2;;;;;3;;1;;;1;;2;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;1;1;;;;0;;;0;0;0;;0;0;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;134;c;Mage;Summon;;;;;;;;
1481;Tengu Warrior;378;419;;;;;;;129;;;1;;0;0;0;1;3;2;13;0;14;14;11;13;13;12;3;3;10;0;0;0;40;0;0;22;50;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;1;1;;;;0;;;0;0;0;;0;0;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;134;u;Unit;Summon;;;;;;;;
1482;Kappa;29;420;;;;;;;;;;1;;0;0;0;1;2;2;15;15;8;12;13;10;9;8;3;2;10;0;0;0;40;0;0;37;90;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;1;0;;0;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;negative reinvigoration on land;134;u;Unit;Summon;;;;;;;;
1483;Tzitzimitl;235;423;422;;;;;;;;;1;;0;0;0;0;3;3;43;5;18;30;18;13;13;13;1;3;16;0;0;0;40;40;0;370;1000;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;1;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;123;u;Unit;Summon;;;;;;;;
1484;Tlaloque of the East;7;;;;;;;;;;;1;;0;0;0;0;3;3;48;5;18;30;19;12;12;12;1;2;16;0;0;0;40;40;0;988;1000;2;1;1;1;2;;;;;;4;;;;2;3;3;;;;;;;;;;;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;1;;;123;c;Mage;Summon;;;;;;;;
1485;Tlaloque of the South;7;;;;;;;;;;;1;;0;0;0;0;3;3;48;5;18;30;19;12;12;12;1;2;16;0;0;0;40;40;0;988;1000;2;1;1;1;2;;;;2;;4;;;;;3;3;;;;;;;;;;;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;1;;;123;c;Mage;Summon;;;;;;;;
1486;Tlaloque of the West;7;;;;;;;;;;;1;;0;0;0;0;3;3;48;5;18;30;19;12;12;12;1;2;16;0;0;0;40;40;0;988;1000;2;1;1;1;2;;;;;;4;;;2;;3;3;;;;;;;;;;;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;1;;;123;c;Mage;Summon;;;;;;;;
1487;Tlaloque of the North;7;;;;;;;;;;;1;;0;0;0;0;3;3;48;5;18;30;19;12;12;12;1;2;16;0;0;0;40;40;0;988;1000;2;1;1;1;2;;;;;2;4;;;;;3;3;;;;;;;;;;;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;1;;;123;c;Mage;Summon;;;;;;;;
1488;Ancient Stone Hurler;92;424;;;;;;;;;;1;;10040;50;90;1;4;4;42;3;13;11;20;8;8;9;4;2;14;0;0;0;40;0;0;165;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Recruitment;;;;;;;;
1489;Wet One;1;;;;;;;;;;;1;;10010;10;40;1;3;3;18;2;12;10;12;8;8;7;3;2;10;0;0;0;40;0;0;77;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;1491;;;0;;;;u;Unit;Recruitment;;;;;;;;
1490;Umbral;63;;;;;;;;;;;1;;0;0;0;1;4;4;68;0;16;18;22;12;12;8;0;3;14;0;0;0;40;10;0;370;1000;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;1;0;;0;0;;;;0;;40;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;15;25;;;0;;;;;;;;;;;;;;;;;;;0;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Summon;;;;;;;;
1491;Wet One;1;;;;;;;;;;;1;;10010;10;40;1;3;3;18;2;12;10;12;9;9;7;3;2;14;0;0;0;40;0;0;77;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;1489;;;;0;;;;u;Unit;Recruitment;;;;;;;;
1492;Spenta of Plants;238;;;;;;;;;;;1;;0;0;0;1;3;3;39;7;18;18;13;14;14;14;1;3;16;0;0;0;120;0;80;735;1000;2;1;1;1;2;;;;;;;2;;;3;;3;;;;;;;;;;;;;;;;;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;;0;0;0;;1;0;;;;0;;;0;0;0;;0;0;0;0;1;;0;1;;;;;;;;;;;;;;;;15;;;;;;0;;5;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Ameretat;;;c;Mage;Summon;;;;;;;;
1493;Spenta of Waters;238;;;;;;;;;;;1;;0;0;0;1;3;3;39;7;18;18;13;14;14;14;1;3;16;0;0;0;120;0;80;701;1000;2;1;1;1;2;;;;;;4;;;;;;3;;;;;;;;;;;;;;;;;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;;0;0;0;;1;0;;;;0;;;0;0;0;;0;0;0;1;0;;0;1;;;;;;;;;;;;;;;;15;;;;;;0;;5;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;3;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Haurvatat;;;c;Mage;Summon;;;;;;;;
1494;Spenta of the Earth;238;;;;;;;;;;;1;;0;0;0;1;3;3;39;7;18;18;13;14;14;14;1;3;16;0;0;0;120;0;80;805;1000;2;1;1;1;2;;;;;;;4;;;2;;4;;;;;;;;;;;;;;;;;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;;0;0;0;;1;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;15;;;;;;0;;5;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;1;Armaiti;;;c;Mage;Summon;;;;;;;;
1495;Ancient Stone Hurler;92;424;;;;;;;142;;;1;;10040;45;90;1;4;4;42;3;13;11;20;8;8;9;4;2;14;0;0;0;40;0;0;165;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Recruitment;;;;;;;;
1496;Sentinel;427;;;;;;;;;;;1;;0;0;0;1;3;3;25;22;13;50;16;12;10;5;0;3;8;0;0;0;40;0;10;444;1200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;;0;0;1;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;1;1;;;;;;;;;;;;;1;;1;;;;25;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Summon;;;;;;;;
1497;Attentive Statue;428;;;;;;;;;143;;1;;0;0;0;1;2;2;13;22;12;50;13;12;10;5;0;3;10;0;0;0;40;0;10;297;800;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;;0;0;1;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;1;1;;;;;;;;;;;;;1;;1;;;;25;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Summon;;;;;;;;
1498;Granite Guardian;427;;;;;;;;;;;1;;0;0;0;1;4;4;75;22;14;50;22;12;10;5;0;3;8;0;0;0;40;0;10;590;1600;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;;0;0;1;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;1;1;;;;;;;;;;;;;1;;1;;;;25;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Summon;;;;;;;;
1499;Marble Oracle;429;;;;;;;;;;;1;;0;0;0;1;4;4;85;22;16;50;22;12;10;5;0;3;8;0;0;0;0;0;0;796;1600;2;1;1;1;2;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;;0;0;1;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;1;1;;;;;;;;;;;;;1;;1;;;;25;;100;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;10;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;c;Priest;Summon;;;;;;;;
1500;Sepulchral;426;;;;;;;135;136;;;1;;0;0;0;1;4;4;65;1;15;17;24;11;11;7;0;3;12;0;0;0;10;10;0;187;500;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;25;25;;;0;;;;;;3;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Summon;;;;;;;;
1501;Cavern Wight;308;;;;;;;135;136;;;1;;0;0;0;1;3;3;28;1;14;17;17;10;10;7;0;3;10;0;0;0;10;10;0;187;500;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;1;0;;0;0;;;;0;;;0;0;0;;0;0;0;0;0;;0;1;;;;;;;;;;;;;;;;;;25;25;;;0;;;;;;3;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Summon;;;;;;;;
1502;Helkarl;357;56;;;;;;20;7;2;;1;;10025;50;165;1;3;2;15;0;17;14;13;14;15;14;4;3;26;0;1;0;80;0;0;484;1000;2;1;1;0;2;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;0;;65;1;0;0;;0;0;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;c;Mage;Recruitment;;;;;;;;
1503;Helhirding;357;56;;;;;;20;7;2;;1;;10040;70;115;1;3;2;14;0;14;13;12;13;14;13;4;3;26;0;1;0;40;0;0;114;300;2;1;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;0;;65;1;0;0;;0;0;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Recruitment;;;;;;;;
1504;Mounted Hirdman;357;56;21;;;;;20;7;2;;1;;10040;55;90;1;3;2;13;0;14;12;11;12;14;12;4;3;26;0;1;0;40;0;0;114;300;2;1;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;0;;65;1;0;0;;0;0;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;u;Unit;Recruitment;;;;;;;;
